uid,latitude,longitude,date,split,season,region,severity,density
lxjj,39.09447,-96.90462,24/10/2016,train,10,1,2,81270
lxjy,41.707665,-73.382964,07/07/2021,train,7,2,3,118778.4
lxnb,35.72324833,-79.13153814,21/05/2018,train,5,4,1,10650
lxng,37.3947,-122.01,31/03/2014,train,3,3,4,6262500
lxot,42.733333,-87,02/08/2019,train,8,1,1,1479.032874
lxpx,35.6619281,-79.24543383,17/10/2019,train,10,4,2,43765
lxtj,35.68836,-78.69350426,13/07/2016,train,7,4,1,6354
lxtl,35.79,-79.03341187,15/07/2020,train,7,4,1,1452
lxtm,35.66230071,-79.24474176,22/08/2019,train,8,4,1,12351
lxty,37.4583,-120.967,29/10/2016,train,10,3,4,1377264.5
lxtz,37.10222,-96.79779,30/10/2017,train,10,1,1,12915
lxur,37.2953,-120.85,01/11/2016,train,11,3,4,5082500
lxvd,35.74,-79.02,09/09/2021,train,9,4,3,844258
lxxy,38.785,-121.653,17/06/2020,train,6,3,4,2969693
lxxz,35.976,-78.75440191,09/02/2016,train,2,4,1,762
lyak,37.1366,-120.762,10/03/2020,train,3,3,4,2385000
lygt,35.62895251,-79.30668243,11/02/2015,train,2,4,1,2251
lyig,38.0455,-121.469,19/06/2018,train,6,3,4,5529627.75
lyiz,36.06,-78.76,27/10/2021,train,10,4,3,220262
lykd,41.91411,-72.70472,21/08/2019,train,8,2,3,100245.6
lyki,35.86961727,-78.83468739,18/10/2017,train,10,4,1,8714
lyll,36.06,-78.76,14/12/2017,train,12,4,2,22220
lymy,35.66568,-79.04740166,26/05/2015,train,5,4,1,4931
lyno,39.21067,-96.97298,30/06/2014,train,6,1,3,417375
lynu,37.4583,-120.967,14/07/2020,train,7,3,4,1771301
lyox,35.68550871,-79.2016354,11/02/2015,train,2,4,1,8714
lypy,35.66384436,-79.24187459,07/11/2018,train,11,4,1,9861
lyqi,35.49,-79.0630722,02/08/2021,train,8,4,2,20876
lysq,35.67212153,-79.22650065,08/10/2014,train,10,4,1,11013
lytt,40.4189,-122.214,19/11/2014,train,11,3,4,5270000
lytz,35.67124324,-79.22813197,22/04/2015,train,4,4,1,581
lyui,37.2953,-120.85,02/03/2018,train,3,3,4,5712500
lyvb,37.1145,-120.89,11/08/2015,train,8,3,4,5405000
lywh,35.6543163,-79.25957193,10/09/2014,train,9,4,2,63392
lywq,37.8189,-121.358,21/06/2016,train,6,3,4,3008771
lywz,35.72311526,-79.13178531,05/07/2018,train,7,4,1,15491
lyzf,35.79,-79.02342622,21/08/2017,train,8,4,3,105048
lzaf,41.33286,-75.88661,23/05/2018,train,5,2,2,72867
lzan,37.61429993,-97.62981051,05/07/2016,train,7,1,3,522900
lzbu,35.8,-79.03988771,20/09/2017,train,9,4,3,947611
lzdc,35.444,-78.87694291,12/08/2014,train,8,4,1,73
lzfi,35.87340618,-78.86501194,05/12/2019,train,12,4,1,1089
lzgk,38.1448,-121.439,03/12/2019,train,12,3,4,1571330
lzhj,35.72492506,-79.12842381,11/07/2018,train,7,4,1,4011
lzki,35.63105507,-79.30277715,07/07/2015,train,7,4,1,10957
lzlq,35.66666551,-79.2366346,21/03/2017,train,3,4,3,243111
lznw,35.794,-79.01571453,24/08/2015,train,8,4,3,188312
lzoq,35.84,-78.98,20/09/2017,train,9,4,3,586721
lzou,35.51,-79.09411669,27/10/2017,train,10,4,1,17427
lzoy,37.515,-121.012,10/02/2015,train,2,3,4,5773539.5
lzpf,38.307,-121.794,07/02/2015,train,2,3,4,6865000
lzqj,36.03,-78.68231897,01/06/2020,train,6,4,2,39066
lzro,35.91297237,-79.18167975,14/04/2014,train,4,4,1,1271
lzth,37.6756,-121.264,25/04/2017,train,4,3,4,2289946.665
lzto,37.6106,-121.229,08/08/2017,train,8,3,4,6367500
lzue,35.68029223,-79.21132445,21/06/2017,train,6,4,1,3575
lzxe,39.21155,-97.00559,15/07/2020,train,7,1,3,196913
lzyx,39.09447,-96.90462,19/09/2016,train,9,1,3,269766
maaa,39.02235564,-86.48165556,31/05/2016,train,5,1,1,5651
maae,40.39485,-76.05532,14/10/2020,train,10,2,3,134667
maas,38.36472,-97.10194,07/08/2017,train,8,1,2,29610
mabb,35.8858599,-78.96468525,13/06/2018,train,6,4,1,5519
maej,32.63901,-83.96636,25/07/2017,train,7,4,3,171730
magg,35.27816,-79.04423789,18/08/2015,train,8,4,1,7379
maix,41.424144,-73.206937,04/09/2018,train,9,2,2,66760.2
makn,35.7115911,-79.15319019,24/08/2016,train,8,4,1,8472
makv,35.87058002,-78.84239281,09/05/2018,train,5,4,1,12417
mank,41.55087787,-86.36162603,21/05/2019,train,5,1,2,37334
mano,36.16,-79.10563478,19/08/2020,train,8,4,2,44658
maob,35.976,-78.72283456,14/01/2014,train,1,4,2,51919
maou,38.76881669,-75.19656666,09/11/2016,train,11,4,2,55000
maov,37.3978,-120.96,10/06/2014,train,6,3,4,1331673.5
maqe,37.2141,-120.561,05/03/2018,train,3,3,4,4044338
marp,39.81692122,-101.0402276,28/06/2021,train,6,1,3,134733
marv,35.62746208,-79.30945073,23/07/2015,train,7,4,2,38122
mauw,35.76,-79.08156048,11/08/2020,train,8,4,3,301244
mawm,35.65173468,-79.26436701,24/09/2015,train,9,4,1,9875
mawv,35.70051939,-79.17375469,10/07/2013,train,7,4,1,1452
mbak,35.71052651,-79.15516754,08/06/2016,train,6,4,1,2324
mbbo,39.3992,-99.42481,25/06/2018,train,6,1,5,29767500
mbbw,37.2764,-120.954,08/04/2014,train,4,3,4,5720000
mbcm,35.91489788,-79.19709059,30/12/2014,train,12,4,1,11295
mbee,35.66208779,-79.24513723,04/09/2019,train,9,4,1,2348
mbev,35.90958719,-79.15458651,12/10/2021,train,10,4,3,569293
mbfp,35.79,-79.03860242,02/12/2021,train,12,4,3,112955
mbfz,37.8829,-122.299,23/07/2019,train,7,3,4,7247500
mbgg,35.70730614,-79.16114905,24/08/2016,train,8,4,1,218
mbhj,35.67188199,-79.22694556,30/12/2014,train,12,4,1,290
mbiu,35.88977304,-78.99600404,03/02/2020,train,2,4,1,4030
mbiv,37.8208,-121.5,28/01/2014,train,1,3,1,14595.5
mbkb,45.63683,-84.77026,24/08/2017,train,8,1,1,19376
mblu,35.90374854,-79.10785688,19/02/2019,train,2,4,1,1210
mbmk,41.992305,-78.929219,02/11/2015,train,11,2,1,5363.678571
mbov,35.742,-79.23238637,21/06/2016,train,6,4,1,5325
mbow,36.17911,-79.05358089,30/05/2013,train,5,4,1,2458
mbph,37.2486,-120.851,10/02/2014,train,2,3,4,5910000
mbrv,41.707665,-73.382964,28/07/2015,train,7,2,2,66970.8
mbry,38.1526,-121.501,17/11/2020,train,11,3,4,1784327
mbsu,44.198333,-82.503333,10/08/2017,train,8,1,1,744.3654282
mbuk,35.90250627,-79.0979144,13/06/2018,train,6,4,1,12925
mbvb,35.976,-78.76533863,26/10/2016,train,10,4,3,196864
mbxp,35.74,-79.02,07/11/2018,train,11,4,3,154277
mcaf,35.91502211,-79.19808483,27/01/2015,train,1,4,2,23236
mcar,35.71537039,-79.14617058,22/06/2016,train,6,4,3,116182
mcbf,37.78397,-97.84863,11/07/2016,train,7,1,1,13860
mcce,35.72636225,-79.12575438,19/06/2019,train,6,4,1,13942
mcdj,42.73345,-72.10314,12/07/2017,train,7,2,2,48638
mcei,35.63,-78.95673127,01/06/2019,train,6,4,3,177606
mcel,38.1156,-121.494,16/08/2016,train,8,3,4,2416088
mcgg,41.139,-73.62286,06/09/2017,train,9,2,3,214601.4
mcgz,35.28,-79.04492996,09/06/2021,train,6,4,1,4685
mcjd,40.184688,-74.999028,01/10/2018,train,10,2,5,14640000
mcli,36.15,-79.10612912,18/06/2020,train,6,4,1,9172
mcmr,35.69572875,-79.18265279,12/11/2015,train,11,4,1,264
mcnv,35.66049091,-79.24810326,15/07/2020,train,7,4,1,3131
mcoi,35.90194725,-79.09344029,22/03/2018,train,3,4,1,8299
mcol,35.89014572,-78.99898678,15/05/2020,train,5,4,1,8299
mcpo,37.2583,-120.475,12/07/2016,train,7,3,4,2891537
mcpz,35.91343822,-79.18540818,23/06/2014,train,6,4,1,2259
mcre,35.70211627,-79.17078866,09/08/2018,train,8,4,1,2396
mctp,35.6574036,-79.2538376,15/05/2013,train,5,4,1,799
mcul,36.00756,-78.97040217,12/08/2013,train,8,4,2,76099
mcuu,42.021242,-78.95833,30/08/2016,train,8,2,2,79709.34783
mcvm,39.115556,-96.898889,02/06/2014,train,6,1,3,107730
mcym,37.3222,-122.084,03/06/2019,train,6,3,4,5675844.5
mcyn,40.72010333,-85.1058325,21/05/2018,train,5,1,1,10236
mczr,35.70328732,-79.16861356,29/08/2019,train,8,4,1,290
mdad,41.56372,-75.70782,21/09/2021,train,9,2,2,36667
mdam,38.2361,-121.419,19/04/2016,train,4,3,4,2476413.33
mdbn,37.6003,-121.224,14/02/2019,train,2,3,4,6557500
mdbs,35.70791828,-79.16001207,22/06/2016,train,6,4,1,762
mdcu,35.98,-78.84388418,14/12/2021,train,12,4,2,34492
mdib,35.90272367,-79.09965434,11/07/2018,train,7,4,3,151452
mdid,38.2361,-121.419,21/10/2015,train,10,3,4,2671320
mdiq,35.90064287,-79.08300069,20/07/2017,train,7,4,1,10892
mdjn,41.992305,-78.929219,21/10/2013,train,10,2,1,15742.12928
mdjp,44.372144,-104.830856,08/03/2021,train,3,3,3,554921.01
mdle,38.46625528,-85.86134389,18/05/2021,train,5,1,2,26926
mdmo,35.742,-79.21374423,24/08/2015,train,8,4,2,53250
mdnt,35.87253659,-78.85805221,11/06/2019,train,6,4,2,47272
mdog,42.027378,-78.967089,24/08/2020,train,8,2,2,71867.36641
mdpg,36.1606,-79.09831857,27/07/2015,train,7,4,1,2504
mdqd,35.794,-79.00884322,19/05/2014,train,5,4,2,37536
mdqk,44.198333,-82.503333,07/08/2013,train,8,1,1,318.1013651
mdwe,35.66568,-79.04715449,26/05/2015,train,5,4,1,1565
mdwz,37.1976,-120.488,08/04/2014,train,4,3,4,2403062
mdxl,48.00826,-101.5346,16/06/2017,train,6,1,3,210940
mdyd,35.74,-79.24307453,14/02/2017,train,2,4,2,46626
mdzh,35.66834224,-79.23352027,07/06/2016,train,6,4,3,587083
meab,40.51208,-90.14863,29/06/2017,train,6,1,2,29770
meao,45.516667,-83.416667,07/08/2015,train,8,1,1,3486.340717
mebw,35.91033255,-79.16055199,23/04/2013,train,4,4,1,4357
medb,41.843527,-78.957332,31/08/2016,train,8,2,1,3865.714286
medj,37.6667,-120.898,08/05/2018,train,5,3,4,5789822
meek,38.785,-121.653,14/12/2015,train,12,3,4,5077500
mehd,38.0739,-121.212,08/06/2021,train,6,3,4,2038334
mekp,35.89763038,-79.05889019,09/05/2016,train,5,4,3,364038
mekx,35.65,-78.68331322,18/05/2021,train,5,4,3,142323
mela,37.4419,-121.003,14/08/2018,train,8,3,4,2158824.5
melc,36.07,-79.04670958,16/06/2020,train,6,4,1,799
melv,37.515,-121.012,14/07/2020,train,7,3,4,7138013
melx,35.65982554,-79.24933911,22/10/2020,train,10,4,1,5831
mema,35.74,-79.02,10/06/2020,train,6,4,3,436930
memj,35.794,-79.01704925,07/12/2015,train,12,4,1,16635
menq,35.89561169,-79.04273367,07/07/2015,train,7,4,1,5809
mepv,43.36373,-88.28138,14/09/2017,train,9,1,2,51000
meql,39.80482,-99.93915,07/07/2014,train,7,1,2,64890
merm,35.976,-78.75465047,08/03/2016,train,3,4,1,726
mevv,35.70272841,-79.16965168,15/07/2014,train,7,4,1,2203
mewc,35.6885694,-79.19595051,15/07/2020,train,7,4,1,7116
mewl,37.3871,-121.968,07/07/2015,train,7,3,4,4162500
mews,35.69775147,-79.17889581,25/11/2014,train,11,4,2,40664
meyc,38.785,-121.653,16/08/2016,train,8,3,4,6525000
meyv,38.2996,-121.383,20/01/2015,train,1,3,4,6365000
mfag,37.1145,-120.89,14/10/2014,train,10,3,4,7837500
mfba,35.68,-79.1098861,08/09/2021,train,9,4,1,1815
mfch,35.63456821,-79.29625188,10/06/2015,train,6,4,1,6535
mfdd,39.02235564,-86.48165556,20/08/2018,train,8,1,3,330935
mffr,36.03,-78.69325569,10/03/2021,train,3,4,1,7370
mfiy,42.113214,-78.805647,18/06/2019,train,6,2,1,326.8115942
mfkw,35.79,-79.03815752,12/10/2021,train,10,4,2,49958
mflh,36.2805,-121.322,05/12/2018,train,12,3,4,1040678.25
mfnl,35.64268568,-79.28117454,10/06/2020,train,6,4,1,6082
mfoj,44.96801534,-81.48620219,30/03/2017,train,3,1,1,220.6995473
mfqx,35.86995889,-78.83742157,06/12/2017,train,12,4,1,17790
mfrn,36.15,-79.10588195,26/05/2020,train,5,4,2,20332
mfst,35.68090437,-79.21018747,14/02/2017,train,2,4,1,5519
mfte,37.1366,-120.762,26/10/2021,train,10,3,4,5960000
mftz,39.16522,-96.91105,08/08/2016,train,8,1,2,20160
mfxp,35.70483097,-79.1657464,13/08/2014,train,8,4,1,535
mfzr,41.31733,-75.04725,26/08/2020,train,8,2,1,0
mfzz,37.3133,-120.892,14/05/2013,train,5,3,4,4337423
mgaf,37.5643183,-101.3355745,30/07/2018,train,7,1,4,7679700
mgao,38.1846,-121.648,15/06/2021,train,6,3,4,5300000
mgbv,39.21155,-97.00559,24/10/2016,train,10,1,3,656460
mgcf,38.38889,-97.09306,05/07/2016,train,7,1,2,21105
mgcs,37.61016134,-97.62434449,29/08/2016,train,8,1,3,212940
mgdi,38.691,-100.924,11/09/2017,train,9,1,3,538650
mgdj,35.72048041,-79.13667927,16/07/2019,train,7,4,3,110809
mgdm,35.69828376,-79.17790714,05/08/2014,train,8,4,1,16520
mgfc,35.9080033,-79.14190985,19/11/2020,train,11,4,3,355808
mgff,35.70962162,-79.1568483,10/08/2016,train,8,4,1,2142
mgfg,35.88862395,-78.98680725,14/09/2019,train,9,4,1,290
mghh,41.34764,-74.89297,15/11/2017,train,11,2,3,273000
mghr,35.44,-78.87470585,17/07/2019,train,7,4,2,40529
mghy,35.6615555,-79.24612591,09/01/2020,train,1,4,1,11183
mgiw,35.64013067,-79.28592019,16/08/2017,train,8,4,1,11074
mgja,38.9353,-121.408,15/05/2018,train,5,3,4,5835000
mgjm,36.14,-79.06910314,18/05/2021,train,5,4,1,415
mgjp,37.6419,-121.228,22/02/2017,train,2,3,4,1191293.33
mgla,42.024803,-78.964352,11/06/2014,train,6,2,1,375.8333333
mgln,35.7163019,-79.14444039,09/07/2013,train,7,4,2,30659
mglt,35.74,-79.07968199,20/06/2017,train,6,4,1,3086
mgnn,35.64816831,-79.27099116,20/07/2017,train,7,4,1,2905
mgpg,37.515,-121.012,09/07/2019,train,7,3,4,4037825
mgqi,41.55087787,-86.36162603,30/07/2018,train,7,1,3,512955
mgrf,35.63230596,-79.30045376,07/06/2016,train,6,4,1,1002
mgrj,35.69466416,-79.18463015,19/07/2016,train,7,4,1,6679
mgsf,35.87868581,-78.90726746,20/05/2015,train,5,4,2,95190
mgst,35.72021426,-79.13717361,15/08/2019,train,8,4,1,8387
mgub,43.133333,-87,07/08/2014,train,8,1,1,340.0565879
mgvm,40.70249154,-85.935575,18/07/2017,train,7,1,3,122497
mgvx,35.6340093,-79.29728999,23/07/2015,train,7,4,1,1252
mgwe,36.04,-79.08937103,14/06/2018,train,6,4,2,30053
mgwy,35.794,-79.01264963,24/03/2015,train,3,4,1,12707
mgxt,41.697709,-73.28029,10/08/2017,train,8,2,1,10530
mgxw,35.70919578,-79.15763924,05/10/2016,train,10,4,1,73
mgxx,37.3906,-120.958,08/07/2014,train,7,3,4,2920845.5
mgyk,37.6106,-121.229,14/03/2017,train,3,3,4,5510000
mgzc,37.4125,-120.759,16/04/2019,train,4,3,4,1634528
mhbc,45.91065887,-84.32854622,29/03/2017,train,3,1,1,253.2085111
mhcv,42.056766,-78.879216,08/06/2016,train,6,2,1,1114.235294
mhea,37.4271,-120.674,08/09/2015,train,9,3,4,1745249
mhev,35.65436,-79.00694076,22/06/2016,train,6,4,2,57123
mhhw,35.61133,-78.98109033,10/08/2016,train,8,4,3,213194
mhjd,38.78199034,-85.69828611,24/07/2017,train,7,1,3,262648
mhka,35.68836,-78.70096111,15/09/2016,train,9,4,1,6535
mhls,37.4419,-121.003,14/03/2017,train,3,3,4,2468192
mhnn,35.64548023,-79.27598398,10/04/2019,train,4,4,1,1245
mhoa,35.66568,-79.04809373,25/07/2015,train,7,4,1,8766
mhpj,37.8817,-121.249,16/06/2015,train,6,3,4,5193882.5
mhqh,35.67667264,-79.21804746,02/07/2019,train,7,4,1,5602
mhre,35.8581263,-78.74271951,10/04/2013,train,4,4,1,15051
mhtw,35.67917442,-79.21340067,22/03/2018,train,3,4,1,6432
mhuy,43.405435,-108.173201,24/08/2017,train,8,3,4,6859516.57
mhvf,35.85691509,-78.73302559,06/06/2019,train,6,4,1,726
mhwi,40.28186,-75.142503,12/09/2018,train,9,2,1,0
mhxd,35.66964636,-79.231098,09/09/2015,train,9,4,2,70385
mhxn,35.79,-79.02579905,11/04/2018,train,4,4,3,350725
miaq,35.74,-79.02,12/07/2021,train,7,4,3,239304
mibt,35.62903235,-79.30653413,27/01/2015,train,1,4,1,1380
mici,35.794,-79.01279793,22/04/2015,train,4,4,1,726
midx,35.84,-78.98,18/10/2017,train,10,4,4,1582984
mifi,35.64337767,-79.27988926,03/02/2020,train,2,4,1,1461
migp,35.976,-78.75862746,14/06/2016,train,6,4,1,4149
mihi,37.3947,-122.01,06/02/2014,train,2,3,4,5920000
mihn,44.851794,-93.541609,17/06/2013,train,6,1,1,2241
mihv,35.7190166,-79.13939813,16/07/2018,train,7,4,1,6898
milc,35.6592134,-79.25047609,24/05/2021,train,5,4,1,3485
mimf,45.516667,-83.416667,06/08/2013,train,8,1,1,2521.673625
mimn,35.90322058,-79.10363133,07/11/2018,train,11,4,1,792
mina,35.74,-79.24058891,24/01/2017,train,1,4,1,1002
mipe,37.6106,-121.229,12/05/2015,train,5,3,4,4907500
mipp,35.67087064,-79.22882405,20/05/2015,train,5,4,1,2614
mirt,36.129,-79.04364468,24/06/2013,train,6,4,1,1789
mirv,35.72103931,-79.13564116,07/08/2018,train,8,4,1,1894
misk,37.1145,-120.89,10/02/2014,train,2,3,4,6682500
misu,35.88415179,-78.95101434,20/07/2017,train,7,4,2,30256
mitn,35.86005182,-78.75813034,27/06/2013,train,6,4,1,937
mivp,37.3583,-121.067,11/07/2017,train,7,3,4,4810000
miwf,37.3294,-122.086,01/02/2016,train,2,3,4,1554199.998
miwl,35.7,-79.03870129,10/06/2020,train,6,4,1,13555
miwu,37.61016134,-97.62434449,18/07/2016,train,7,1,3,345240
mixs,39.001381,-80.47658,19/06/2015,train,6,4,1,575.6812169
miys,35.63765551,-79.29051754,23/07/2015,train,7,4,2,24226
mjai,37.6802,-122.081,09/01/2018,train,1,3,4,5502500
mjdx,36.04,-79.08996424,11/09/2018,train,9,4,2,68872
mjgw,35.794,-79.0159617,09/09/2015,train,9,4,1,19364
mjjg,35.83085,-97.27031,31/07/2017,train,7,4,3,165213
mjkg,35.65663178,-79.25527118,21/08/2013,train,8,4,1,436
mjlx,35.976,-78.72134319,02/12/2013,train,12,4,2,24850
mjmd,35.91514634,-79.19907908,27/01/2015,train,1,4,2,23963
mjmo,35.88294058,-78.94132043,24/01/2017,train,1,4,2,26540
mjmt,35.72625579,-79.12595211,17/07/2019,train,7,4,1,9682
mjmu,35.70855703,-79.15882565,13/07/2021,train,7,4,1,19315
mjnw,35.89604649,-79.04621354,06/08/2015,train,8,4,3,145954
mjon,35.79,-79.03138508,09/01/2020,train,1,4,1,3994
mjop,35.89921427,-79.07156685,21/11/2016,train,11,4,1,19364
mjpc,35.71137818,-79.15358566,31/08/2016,train,8,4,1,1089
mjqi,35.68314,-79.20603502,07/12/2015,train,12,4,1,1614
mjqm,35.90051865,-79.08200644,21/06/2017,train,6,4,3,105356
mjuq,38.0739,-121.212,21/07/2015,train,7,3,4,2653812.5
mjwo,39.02235564,-86.48165556,09/07/2018,train,7,1,3,110399
mjxx,36.045,-79.09189216,25/07/2013,train,7,4,3,488366
mjzn,37.6399,-121.78,08/09/2020,train,9,3,4,6200000
mkan,35.63134783,-79.30223338,10/06/2015,train,6,4,1,2890
mkcc,37.3725,-120.923,10/02/2014,train,2,3,4,2660325.5
mkgu,35.72606949,-79.12629815,17/09/2019,train,9,4,1,550
mkha,37.3204,-120.983,11/07/2017,train,7,3,4,6952500
mkig,35.65798913,-79.25275005,12/02/2013,train,2,4,1,2178
mkjt,35.88,-79.12333212,23/07/2014,train,7,4,3,101659
mkke,35.63281164,-79.29951451,06/04/2016,train,4,4,3,156527
mklf,35.89884159,-79.0685841,20/09/2016,train,9,4,3,118603
mklk,35.6434309,-79.27979039,03/02/2020,train,2,4,1,6365
mklp,37.3609,-120.549,11/04/2017,train,4,3,4,3761022.5
mkoh,35.79,-79.02772697,07/11/2018,train,11,4,1,5083
mkor,35.6626467,-79.24409912,11/06/2019,train,6,4,1,2348
mkqi,39.84948,-74.78729,20/09/2017,train,9,2,2,45883.6
mkrr,35.65567365,-79.2570508,19/03/2014,train,3,4,1,12772
mkry,36.11,-78.90329047,07/06/2018,train,6,4,1,1565
mksq,35.70073231,-79.17335922,27/06/2013,train,6,4,1,762
mkus,37.2953,-120.85,15/09/2015,train,9,3,4,3672500
mkxj,35.64963212,-79.26827229,20/09/2016,train,9,4,1,19582
mkyk,35.75,-78.82,11/08/2020,train,8,4,3,357596
mkzv,35.742,-79.20529313,10/06/2015,train,6,4,1,8318
mlbo,42.67705,-113.4073,20/07/2017,train,7,3,3,233070
mlbr,37.2764,-120.954,10/06/2014,train,6,3,4,5435000
mlcg,39.16522,-96.91105,09/06/2014,train,6,1,2,33705
mldr,38.307,-121.794,20/05/2014,train,5,3,4,8812500
mlew,35.98,-78.80287148,20/03/2019,train,3,4,1,1089
mlgt,35.98,-78.80063442,17/12/2018,train,12,4,1,4720
mlhn,35.90070499,-79.08349782,20/07/2017,train,7,4,2,87681
mlji,40.073179,-76.894562,04/10/2018,train,10,2,3,131600
mljm,37.7857,-122.224,11/07/2016,train,7,3,4,4757500
mllc,43.056389,-86.646389,04/08/2015,train,8,1,1,1063.390332
mlmd,40.418115,-76.592919,17/07/2018,train,7,2,3,176667
mloa,35.71316137,-79.15027359,18/05/2021,train,5,4,1,4066
mlod,37.4978,-121.082,29/04/2015,train,4,3,4,1643626.75
mlon,38.8121,-121.774,24/03/2021,train,3,3,4,7470000
mlpf,35.79,-79.02308018,20/07/2017,train,7,4,2,20332
mlpk,35.89626388,-79.04795347,24/08/2015,train,8,4,1,18396
mlrt,35.89225758,-79.01588899,17/06/2021,train,6,4,3,104201
mlrw,36.414449,-104.650005,04/05/2016,train,5,3,1,1672.275822
mlsp,35.70067908,-79.17345809,10/07/2013,train,7,4,1,5809
mlsy,35.66304592,-79.24335761,10/04/2019,train,4,4,3,128227
mlun,38.1156,-121.494,18/08/2015,train,8,3,4,2725455.5
mluq,35.89256814,-79.01837461,12/07/2021,train,7,4,2,77455
mlwn,38.76050002,-75.20283333,21/08/2019,train,8,4,3,309000
mlxm,35.72425969,-79.12965966,07/06/2018,train,6,4,3,132500
mmdd,35.89899687,-79.06982691,18/10/2016,train,10,4,1,15491
mmet,38.2621,-121.651,19/12/2018,train,12,3,3,992500
mmfg,37.2141,-120.561,11/06/2019,train,6,3,4,2360727.5
mmhd,37.9475,-121.743,15/04/2014,train,4,3,4,2712429.5
mmiq,35.48,-79.05891975,11/08/2021,train,8,4,2,43568
mmix,38.814,-86.08063972,22/08/2016,train,8,1,2,64808
mmjs,35.64383012,-79.27904888,04/11/2019,train,11,4,1,2004
mmmi,35.70775859,-79.16030867,13/07/2016,train,7,4,1,12065
mmop,36.17,-79.05540995,23/06/2020,train,6,4,2,43568
mmpb,37.5394,-121.122,05/12/2019,train,12,3,4,4530000
mmqw,38.3144,-121.577,29/07/2019,train,7,3,3,863670
mmsi,37.3079,-120.782,29/01/2021,train,1,3,4,3712175
mmuz,41.33056393,-85.38360833,24/05/2016,train,5,1,2,28923
mmvo,39.1853,-121.704,24/11/2018,train,11,3,4,7322500
mmwy,39.21067,-96.97298,26/10/2015,train,10,1,5,60165000
mmyf,35.64236631,-79.28176775,13/08/2020,train,8,4,3,108195
mnaw,39.80482,-99.93915,18/06/2018,train,6,1,3,699300
mndj,37.6106,-121.229,13/04/2021,train,4,3,4,5110000
mndv,38.76050002,-75.20283333,16/09/2020,train,9,4,2,77000
mnfy,41.36475,-75.299,20/08/2019,train,8,2,2,84000
mngb,37.1145,-120.89,13/08/2013,train,8,3,4,6315000
mngi,35.72535089,-79.12763287,13/06/2017,train,6,4,1,10021
mnht,35.66477587,-79.24014441,11/04/2018,train,4,4,1,12053
mniz,41.992305,-78.929219,12/10/2017,train,10,2,1,4991.536458
mnkc,44.847993,-93.476318,01/03/2013,train,3,1,1,102
mnke,37.9674,-121.464,20/04/2021,train,4,3,4,1061384
mnlm,41.55087787,-86.36162603,29/08/2017,train,8,1,4,1402240
mnne,42.052142,-78.876608,09/09/2015,train,9,2,1,242.2727273
mnoa,35.66091674,-79.24731232,18/05/2020,train,5,4,1,194
mnof,35.72332818,-79.13138984,21/05/2018,train,5,4,2,85039
mnom,37.2486,-120.851,08/05/2018,train,5,3,4,5930000
mnor,44.453333,-82.341667,08/08/2015,train,8,1,1,1447.000637
mnpj,35.87924483,-78.91174157,22/06/2015,train,6,4,2,39454
mnpt,37.9286,-121.561,18/02/2016,train,2,3,4,1289339
mnrc,41.29343,-75.0444,21/09/2020,train,9,2,1,13933
mnrf,41.992305,-78.929219,23/08/2016,train,8,2,2,42338.06202
mnsa,39.21067,-96.97298,18/07/2016,train,7,1,3,309960
mnsb,37.6003,-121.224,10/06/2014,train,6,3,4,5352500
mnsy,39.3992,-99.42481,10/07/2017,train,7,1,2,30870
mntx,37.2583,-120.475,14/10/2020,train,10,3,4,3904308.5
mnuz,35.71002084,-79.15610679,13/07/2016,train,7,4,1,290
mnzb,38.2996,-121.383,21/08/2019,train,8,3,4,5302500
mobv,32.43749,-104.2248,05/06/2013,train,6,3,1,1792.592593
mock,35.71526393,-79.14636831,22/06/2016,train,6,4,1,436
mocy,35.61133,-78.97512484,08/06/2016,train,6,4,3,123153
modd,35.87371675,-78.86749756,11/03/2020,train,3,4,1,726
mofz,35.8,-79.0395911,16/08/2017,train,8,4,1,15612
mogx,37.4806,-121.031,09/12/2016,train,12,3,4,2207672
